AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_nanbool,AssetsCurrent,AssetsCurrent_nanbool,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue_nanbool,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecrease_nanbool,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare_nanbool,CommonStockSharesAuthorized,CommonStockSharesAuthorized_nanbool,CommonStockSharesIssued,CommonStockSharesIssued_nanbool,CommonStockSharesOutstanding,CommonStockSharesOutstanding_nanbool,CommonStockValue,CommonStockValue_nanbool,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowance_nanbool,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit_nanbool,InterestExpense,InterestExpense_nanbool,InterestPaid,InterestPaid_nanbool,Liabilities,Liabilities_nanbool,LiabilitiesAndStockholdersEquity,LiabilitiesAndStockholdersEquity_nanbool,LiabilitiesCurrent,LiabilitiesCurrent_nanbool,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivities_nanbool,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivities_nanbool,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities_nanbool,NetIncomeLoss,NetIncomeLoss_nanbool,OperatingIncomeLoss,OperatingIncomeLoss_nanbool,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment_nanbool,PreferredStockSharesAuthorized,PreferredStockSharesAuthorized_nanbool,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGross_nanbool,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNet_nanbool,RetainedEarningsAccumulatedDeficit,RetainedEarningsAccumulatedDeficit_nanbool,ShareBasedCompensation,ShareBasedCompensation_nanbool,StockholdersEquity,StockholdersEquity_nanbool,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasic_nanbool,Targets(Assets)
0.0,1,4423.0,0,4423.0,0,-22355.0,0,0.001,0,500000000.0,0,49614797.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,4423.0,0,110363.0,0,512000.0,0,0.0,1,-534355.0,0,-610670.0,0,-610402.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-1160825.0,0,0.0,1,-105940.0,0,0.0,1,0.0
2339000.0,0,501837000.0,0,0.0,1,-133254000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,2304000.0,0,26803000.0,0,0.0,1,0.0,1,138057000.0,0,544890000.0,0,135523000.0,0,0.0,1,0.0,1,0.0,1,40383000.0,0,69966000.0,0,26531000.0,0,0.0,1,30542000.0,0,28203000.0,0,88925000.0,0,0.0,1,406833000.0,0,127713000.0,0,0.0
0.0,1,0.0,0,0.0,1,0.0,1,0.001,0,3500000000.0,0,16643057.0,0,16643057.0,0,16635.0,0,0.0,1,0.0,1,0.0,1,0.0,1,119667.0,0,0.0,0,119667.0,0,5130.0,0,0.0,1,-5214.0,0,-10254.0,0,0.0,1,0.0,1,5000000.0,0,0.0,1,0.0,1,-4040470.0,0,0.0,1,-119667.0,0,0.0,1,0.0
10594000.0,0,0.0,1,73258000.0,0,38392000.0,0,0.01,0,100000000.0,0,3952177.0,0,3951007.0,0,395000.0,0,572000.0,0,-14750000.0,0,2970000.0,0,4191000.0,0,573889000.0,0,632624000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,15709000.0,0,0.0,1,8381000.0,0,1000000.0,0,32951000.0,0,22357000.0,0,-46975000.0,0,275000.0,0,58735000.0,0,0.0,1,0.0
14901000.0,0,0.0,1,25851000.0,0,12633000.0,0,0.0,1,10000000.0,0,2427767.0,0,2427767.0,0,26272000.0,0,0.0,1,2166000.0,0,2917000.0,0,2900000.0,0,604266000.0,0,676485000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,6352000.0,0,0.0,1,2970000.0,0,5000000.0,0,29747000.0,0,14846000.0,0,43204000.0,0,207000.0,0,72219000.0,0,2412962.0,0,0.0
1198000000.0,0,1534000000.0,0,337000000.0,0,15000000.0,0,0.001,0,190000000.0,0,117300000.0,0,94800000.0,0,0.0,0,755000000.0,0,-30000000.0,0,47000000.0,0,42000000.0,0,2804000000.0,0,4921000000.0,0,519000000.0,0,-7000000.0,0,-161000000.0,0,186000000.0,0,-277000000.0,0,-174000000.0,0,193000000.0,0,10000000.0,0,3183000000.0,0,1985000000.0,0,-869000000.0,0,6000000.0,0,2106000000.0,0,94600000.0,0,1.0
82855000.0,0,455464000.0,0,47656000.0,0,-12937000.0,0,0.01,0,50000000.0,0,35611238.0,0,35611238.0,0,356000.0,0,0.0,1,50543000.0,0,204000.0,0,234000.0,0,0.0,1,580368000.0,0,90833000.0,0,-42715000.0,0,-29862000.0,0,59640000.0,0,89987000.0,0,140734000.0,0,29862000.0,0,0.0,1,165125000.0,0,82270000.0,0,418292000.0,0,1146000.0,0,462061000.0,0,36052000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,11000.0,0,3000.0,0,0.0,0,70000000.0,0,32232587.0,0,32232587.0,0,3000.0,0,0.0,1,0.0,1,35486000.0,0,0.0,1,1000209000.0,0,1575824000.0,0,0.0,1,42116000.0,0,-159514000.0,0,117401000.0,0,0.0,1,73782000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,5146000.0,0,571129000.0,0,31341000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
30622000.0,0,958326000.0,0,653812000.0,0,343198000.0,0,0.0,0,1000000000.0,0,79519000.0,0,79519000.0,0,8000.0,0,89309000.0,0,4292000.0,0,1883000.0,0,44000.0,0,0.0,1,1478466000.0,0,348171000.0,0,575140000.0,0,-320348000.0,0,88406000.0,0,-226452000.0,0,-215347000.0,0,0.0,1,100000000.0,0,79366000.0,0,48744000.0,0,-335726000.0,0,99774000.0,0,468583000.0,0,0.0,1,0.0
121184000.0,0,317619000.0,0,133116000.0,0,0.0,1,0.01,0,125000000.0,0,94511444.0,0,87985139.0,0,943000.0,0,0.0,1,12383000.0,0,7931000.0,0,4458000.0,0,347898000.0,0,880988000.0,0,91348000.0,0,0.0,1,0.0,1,0.0,1,13947000.0,0,34204000.0,0,22687000.0,0,5000000.0,0,237211000.0,0,116027000.0,0,263947000.0,0,13356000.0,0,533090000.0,0,87673000.0,0,1.0
55433000.0,0,1046865000.0,0,283254000.0,0,167381000.0,0,0.001,0,300000000.0,0,166443000.0,0,166443000.0,0,166000.0,0,0.0,1,36206000.0,0,0.0,1,0.0,1,748808000.0,0,1424774000.0,0,496456000.0,0,749000.0,0,-29350000.0,0,196582000.0,0,25343000.0,0,59324000.0,0,0.0,1,0.0,1,114352000.0,0,58919000.0,0,113645000.0,0,58994000.0,0,675966000.0,0,163831000.0,0,0.0
6827990000.0,0,2741874000.0,0,501149000.0,0,111234000.0,0,0.001,0,800000000.0,0,328196000.0,0,0.0,1,328000.0,0,1537507000.0,0,62666000.0,0,177948000.0,0,0.0,1,6961153000.0,0,11879942000.0,0,1567475000.0,0,69848000.0,0,-1716909000.0,0,1781911000.0,0,-670659000.0,0,597998000.0,0,0.0,1,0.0,1,15427115000.0,0,8599125000.0,0,3573172000.0,0,37190000.0,0,4908619000.0,0,290694000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
554997000.0,0,824036000.0,0,314873000.0,0,0.0,1,1.0,0,175000000.0,0,55678419.0,0,55678419.0,0,55678000.0,0,4012000.0,0,82575000.0,0,15426000.0,0,0.0,1,0.0,1,1192415000.0,0,400420000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,263157000.0,0,71138000.0,0,850000.0,0,760192000.0,0,205195000.0,0,368754000.0,0,11291000.0,0,408727000.0,0,56359000.0,0,0.0
0.0,1,442101000.0,0,56808000.0,0,-21354000.0,0,0.0,1,120000000.0,0,50308702.0,0,0.0,1,845402000.0,0,0.0,1,16772000.0,0,79801000.0,0,0.0,1,0.0,1,5716853000.0,0,241781000.0,0,-113277000.0,0,-272420000.0,0,364343000.0,0,193480000.0,0,253696000.0,0,274094000.0,0,0.0,1,0.0,1,3833477000.0,0,1132237000.0,0,0.0,1,1953201000.0,0,50131000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
440100000.0,0,3434113000.0,0,574188000.0,0,0.0,1,0.01,0,300000000.0,0,96715797.0,0,96715797.0,0,967000.0,0,27100000.0,0,82024000.0,0,40842000.0,0,43362000.0,0,3850897000.0,0,6123377000.0,0,2455769000.0,0,0.0,1,0.0,1,0.0,1,229854000.0,0,352882000.0,0,62852000.0,0,0.0,1,722100000.0,0,281979000.0,0,677181000.0,0,34438000.0,0,2186517000.0,0,97226000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,9451152.0,0,-8204416.0,0,1.0,0,1200000.0,0,1053926.0,0,1048926.0,0,1053926.0,0,0.0,1,-8190.0,0,91198.0,0,91000.0,0,6361830.0,0,29797226.0,0,0.0,1,2864797.0,0,-6616336.0,0,-4452877.0,0,232873.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,23207089.0,0,1049428.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,1284948.0,0,49161.0,0,0.0,1,0.0,0,150000000.0,0,27836276294.0,0,27737584090.0,0,2783628.0,0,-2930694.0,0,0.0,1,426092.0,0,129394.0,0,12226405.0,0,2109229.0,0,6674269.0,0,1369790.0,0,0.0,1,-1358934.0,0,-7796339.0,0,-4797730.0,0,0.0,1,50000000.0,0,0.0,1,0.0,1,-17336999.0,0,0.0,1,-10117176.0,0,0.0,1,0.0
1050200000.0,0,2910800000.0,0,110100000.0,0,46200000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,35300000.0,0,343400000.0,0,339100000.0,0,0.0,1,9263200000.0,0,15144500000.0,0,1130700000.0,0,-16400000.0,0,-1015900000.0,0,1081000000.0,0,839300000.0,0,1500200000.0,0,719400000.0,0,1000000.0,0,3731800000.0,0,2681600000.0,0,5277500000.0,0,55000000.0,0,5770700000.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
86000.0,0,64281000.0,0,18722000.0,0,4945000.0,0,0.0,0,113000000.0,0,34155997.0,0,34155997.0,0,0.0,0,64237000.0,0,1000.0,0,0.0,1,0.0,1,0.0,1,64750000.0,0,4959000.0,0,0.0,1,0.0,1,0.0,1,-32694000.0,0,-32771000.0,0,15000.0,0,100000.0,0,154000.0,0,68000.0,0,-156139000.0,0,4223000.0,0,59791000.0,0,0.0,1,0.0
281673.0,0,10065961.0,0,2355839.0,0,2095652.0,0,0.001,0,1000000000.0,0,233306662.0,0,233306662.0,0,233307.0,0,37115.0,0,312046.0,0,0.0,1,0.0,0,9075723.0,0,11124266.0,0,9009168.0,0,0.0,1,0.0,1,0.0,1,1369537.0,0,1679498.0,0,477399.0,0,0.0,1,1319431.0,0,1037758.0,0,1365868.0,0,0.0,1,2048543.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,1133271.0,0,507686.0,0,111783.0,0,0.0,0,0.0,1,16845846.0,0,8265102.0,0,13812470.0,0,4232000.0,0,198648.0,0,880069.0,0,0.0,1,24062582.0,0,27027809.0,0,10210601.0,0,813655.0,0,-1301795.0,0,599923.0,0,-2103637.0,0,-1171375.0,0,0.0,1,0.0,1,0.0,1,76092.0,0,0.0,1,36666.0,0,1618979.0,0,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
7733000.0,0,0.0,1,25639000.0,0,-554000.0,0,0.0,1,10000000.0,0,2242025.0,0,2052495.0,0,35529000.0,0,0.0,0,1992000.0,0,4070000.0,0,4119000.0,0,613664000.0,0,677531000.0,0,0.0,1,18709000.0,0,-26722000.0,0,7459000.0,0,7180000.0,0,0.0,1,902000.0,0,0.0,1,17713000.0,0,9980000.0,0,32524000.0,0,10000.0,0,63867000.0,0,2041635.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
3571.0,0,673720.0,0,25994.0,0,11131.0,0,0.001,0,45000000.0,0,15114738.0,0,15114738.0,0,0.0,1,4620200.0,0,0.0,1,26497.0,0,0.0,1,3960695.0,0,3681080.0,0,2960695.0,0,215807.0,0,203805.0,0,-408481.0,0,-14369732.0,0,-14392747.0,0,0.0,1,5000000.0,0,10608.0,0,7037.0,0,-46915104.0,0,0.0,1,-279615.0,0,0.0,1,1.0
83674000.0,0,374058000.0,0,171842000.0,0,19915000.0,0,1.0,0,25000000.0,0,18636000.0,0,0.0,1,18636000.0,0,0.0,1,27143000.0,0,187000.0,0,234000.0,0,143904000.0,0,526551000.0,0,116367000.0,0,0.0,1,0.0,1,0.0,1,51512000.0,0,78358000.0,0,17715000.0,0,2000000.0,0,148088000.0,0,72457000.0,0,445366000.0,0,4207000.0,0,382647000.0,0,12832000.0,0,0.0
33245000.0,0,52285000.0,0,0.0,1,-519000.0,0,0.01,0,50000000.0,0,11146571.0,0,10126767.0,0,111000.0,0,1554000.0,0,621000.0,0,0.0,1,1556000.0,0,55591000.0,0,85975000.0,0,26404000.0,0,-5479000.0,0,-4142000.0,0,9102000.0,0,-2092000.0,0,342000.0,0,4465000.0,0,500000.0,0,51095000.0,0,17850000.0,0,-12575000.0,0,542000.0,0,30384000.0,0,9827043.0,0,1.0
23.0,0,30530.0,0,11164.0,0,11164.0,0,0.0,0,200000000.0,0,86822000.0,0,86822000.0,0,8682.0,0,182018.0,0,0.0,1,0.0,1,0.0,1,0.0,1,81905.0,0,146539.0,0,0.0,1,0.0,1,0.0,1,-137098.0,0,-141491.0,0,1398.0,0,25000000.0,0,0.0,1,1375.0,0,-269216.0,0,0.0,1,-64634.0,0,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
876000.0,0,15236000.0,0,7968000.0,0,2719000.0,0,0.001,0,30000000.0,0,17270000.0,0,17270000.0,0,17000.0,0,115131000.0,0,0.0,1,0.0,1,0.0,1,2311000.0,0,15609000.0,0,2222000.0,0,0.0,1,0.0,1,0.0,1,-2515000.0,0,-2537000.0,0,44000.0,0,5000000.0,0,1152000.0,0,276000.0,0,-278295000.0,0,548000.0,0,13298000.0,0,0.0,1,1.0
21285000.0,0,350133000.0,0,85637000.0,0,59612000.0,0,0.001,0,750000000.0,0,90894000.0,0,90894000.0,0,262677000.0,0,5221000.0,0,-2255000.0,0,10553000.0,0,2960000.0,0,226390000.0,0,585891000.0,0,55121000.0,0,0.0,1,0.0,1,0.0,1,-1080000.0,0,5850000.0,0,27315000.0,0,20000000.0,0,63134000.0,0,41849000.0,0,96828000.0,0,30504000.0,0,359501000.0,0,89359000.0,0,0.0
0.0,1,20776.0,0,0.0,1,151.0,0,0.001,0,900000000.0,0,24460351.0,0,24460351.0,0,24460.0,0,-3820833.0,0,0.0,1,70073.0,0,0.0,1,0.0,1,20776.0,0,5108947.0,0,25041.0,0,0.0,1,-24890.0,0,-419741.0,0,-324504.0,0,0.0,1,10000000.0,0,0.0,1,0.0,1,-9547006.0,0,-50000.0,0,-5088171.0,0,0.0,1,0.0
9595000.0,0,0.0,1,7967000.0,0,-22656000.0,0,2.0,0,20000000.0,0,5802521.0,0,5567372.0,0,11605000.0,0,20000000.0,0,2617000.0,0,4452000.0,0,4445000.0,0,806082000.0,0,912353000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,10211000.0,0,0.0,1,664000.0,0,1000000.0,0,30466000.0,0,20871000.0,0,63485000.0,0,0.0,1,106271000.0,0,5538000.0,0,0.0
96416000.0,0,259074000.0,0,73787000.0,0,8785000.0,0,0.01,0,125000000.0,0,39402000.0,0,38124000.0,0,395000.0,0,3420000.0,0,-745000.0,0,4695000.0,0,4499000.0,0,456875000.0,0,931998000.0,0,205609000.0,0,-12778000.0,0,-127319000.0,0,149105000.0,0,-3119000.0,0,955000.0,0,76092000.0,0,5000000.0,0,350325000.0,0,271552000.0,0,8481000.0,0,55558000.0,0,475123000.0,0,37862000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,528040.0,0,4374.0,0,-26028.0,0,0.0,0,245000000.0,0,75182829.0,0,75182829.0,0,3258.0,0,3279234.0,0,0.0,0,0.0,1,37573.0,0,7470074.0,0,1929372.0,0,7470074.0,0,0.0,1,0.0,1,-26028.0,0,-1166786.0,0,-673984.0,0,0.0,1,0.0,1,0.0,1,14033.0,0,-13014755.0,0,62354.0,0,-5540702.0,0,0.0,1,0.0
52148599.0,0,10928190.0,0,8748008.0,0,-5207882.0,0,0.0,1,0.0,1,130198411.0,0,130198411.0,0,65622727.0,0,2851490.0,0,481364.0,0,549672.0,0,917052.0,0,49331694.0,0,118211874.0,0,1646846.0,0,0.0,1,0.0,1,0.0,1,-565153.0,0,0.0,1,0.0,1,0.0,1,159432283.0,0,107283684.0,0,-8183012.0,0,0.0,1,68880180.0,0,130045582.0,0,0.0
2236449.0,0,0.0,1,0.0,1,0.0,1,0.0,1,50000000.0,0,12415785.0,0,7701981.0,0,0.0,1,0.0,1,9240479.0,0,5970434.0,0,0.0,1,212640649.0,0,302528591.0,0,0.0,1,0.0,1,0.0,1,0.0,1,16855892.0,0,0.0,1,442758.0,0,5000000.0,0,3108583.0,0,872134.0,0,127641666.0,0,514463.0,0,89887942.0,0,12012765.0,0,0.0
586000.0,0,258596000.0,0,256861000.0,0,0.0,1,0.0,0,100000000.0,0,36110082.0,0,36110082.0,0,4000.0,0,101399000.0,0,0.0,1,-3776000.0,0,0.0,1,139846000.0,0,263902000.0,0,24365000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-167260000.0,0,1011000.0,0,10000000.0,0,1608000.0,0,1022000.0,0,-350510000.0,0,11683000.0,0,124056000.0,0,0.0,1,1.0
0.0,1,74736.0,0,14660.0,0,-35929.0,0,311384.0,0,2000000000.0,0,31138422.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-2323.0,0,0.0,1,0.0,1,80553.0,0,641769.0,0,258113.0,0,0.0,1,-294042.0,0,-678035.0,0,-678035.0,0,0.0,1,0.0,1,0.0,1,5817.0,0,0.0,1,0.0,1,-561216.0,0,0.0,1,0.0
0.0,1,0.0,1,27032.0,0,17269.0,0,0.001,0,200000000.0,0,1899575.0,0,1899575.0,0,1900.0,0,3292861.0,0,0.0,0,27562.0,0,0.0,0,341242.0,0,27032.0,0,15000.0,0,60000.0,0,0.0,1,0.0,1,0.0,1,-52733.0,0,0.0,1,50000000.0,0,0.0,1,0.0,1,-8734794.0,0,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,0,0.0,0,-276.0,0,0.001,0,5000000000.0,0,32300000.0,0,32300000.0,0,32300.0,0,78400.0,0,0.0,1,0.0,1,0.0,0,102364.0,0,0.0,0,102364.0,0,0.0,1,0.0,1,0.0,1,-93430.0,0,-93430.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-230623.0,0,0.0,1,-102364.0,0,0.0,1,0.0
326000000.0,0,0.0,1,347000000.0,0,147000000.0,0,0.01,0,100000000.0,0,36089513.0,0,32092788.0,0,0.0,0,50000000.0,0,70000000.0,0,0.0,1,0.0,1,1460000000.0,0,2540000000.0,0,0.0,1,-185000000.0,0,43000000.0,0,291000000.0,0,81000000.0,0,0.0,1,15000000.0,0,2000000.0,0,473000000.0,0,147000000.0,0,155000000.0,0,13000000.0,0,1080000000.0,0,33700000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,5996792.0,0,0.0,1,623725.0,0,0.01,0,30000000.0,0,1677798.0,0,1677798.0,0,16778.0,0,0.0,1,0.0,1,1822354.0,0,1705923.0,0,27997809.0,0,40708780.0,0,2530209.0,0,1162710.0,0,-1067840.0,0,528855.0,0,71144.0,0,61761.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-6419265.0,0,0.0,1,12710971.0,0,0.0,1,1.0
238613000.0,0,246598000.0,0,12166000.0,0,-61870000.0,0,0.01,0,400000000.0,0,30106337.0,0,30048881.0,0,301000.0,0,1142000.0,0,40920000.0,0,495000.0,0,249000.0,0,0.0,1,722391000.0,0,121216000.0,0,0.0,1,0.0,1,0.0,1,61241000.0,0,102656000.0,0,0.0,1,250000000.0,0,368315000.0,0,140596000.0,0,287328000.0,0,6901000.0,0,551934000.0,0,30239183.0,0,0.0
21944000.0,0,0.0,1,185376000.0,0,106755000.0,0,0.0,1,15000000.0,0,7717928.0,0,0.0,1,3098000.0,0,0.0,1,7681000.0,0,4554000.0,0,4355000.0,0,1730935000.0,0,1931656000.0,0,0.0,1,47755000.0,0,30800000.0,0,28200000.0,0,18316000.0,0,0.0,1,1720000.0,0,0.0,1,44244000.0,0,22300000.0,0,154498000.0,0,519000.0,0,200721000.0,0,7669608.0,0,0.0
